Place ID	Place Name	Place Owner	Location	Longitude	Latitude
113780	'Tottington' Homestead and Outbuildings, Navarre Road, TOTTINGTON	Northern Grampians Shire	Navarre Road TOTTINGTON, NORTHERN GRAMPIANS SHIRE		
108182	'Wallalloo Park', Marnoo Kanya Road, MARNOO	Northern Grampians Shire	Marnoo Kanya Road MARNOO, NORTHERN GRAMPIANS SHIRE	142.96436	-36.70833
21149	'Warrain' Residence	Greater Geelong City	56 Western Beach GEELONG, Greater Geelong City	144.3573464	-38.1409276
15264	(Formerly Warrawitti")	Greater Geelong City	71 Aberdeen Street NEWTOWN, Greater Geelong City	144.3456010	-38.1467440
15060	1 Forster Street	Hobsons Bay City	1 Forster Street WILLIAMSTOWN, Hobsons Bay City	144.8919330	-37.8660600
61014	1 Gordon Street, Coburg	Moreland City	1 Gordon Street,Coburg, Moreland City	144.9475170	-37.7533410
61015	1 Lochinvar Street, Pascoe Vale South	Moreland City	1 Lochinvar Street,Pascoe Vale South, Moreland City	144.9449720	-37.7493320
61016	1 Phillips Street, Coburg	Moreland City	1 Phillips Street,Coburg, Moreland City	144.9537480	-37.7504760
61017	1 Somali Street, Pascoe Vale South	Moreland City	1 Somali Street,Pascoe Vale South, Moreland City	144.9391070	-37.7418850
61018	1 The Grove, Coburg	Moreland City	1 The Grove,Coburg, Moreland City	144.9657670	-37.7509610
119345	1 WARDE STREET	Heritage Victoria	1 WARDE STREET FOOTSCRAY, MARIBYRNONG CITY	144.90657	-37.79965
16641	1 Warwick Street	Greater Geelong City	1 Warwick Street NEWTOWN, Greater Geelong City	144.3271240	-38.1410810
21932	1 Warwick Street	Greater Geelong City	1 Warwick Street NEWTOWN, Greater Geelong City	144.3271240	-38.1410810
10061	1-17 A'BECKETT STREET	Heritage Victoria	1-17 A'BECKETT STREET MELBOURNE, Melbourne City	144.96305	-37.80883
9434	1-3 COVERLID PLACE	Heritage Victoria	1-3 COVERLID PLACE MELBOURNE, Melbourne City	144.96844	-37.81225
9008	1-5 EVANS LANE	Heritage Victoria	1-5 EVANS LANE MELBOURNE, Melbourne City	144.96859	-37.80899
8955	1-5 GUILDFORD LANE	Heritage Victoria	1-5 GUILDFORD LANE MELBOURNE, Melbourne City	144.96075	-37.81120
9785	1-5 QUEEN STREET	Heritage Victoria	1-5 QUEEN STREET MELBOURNE, Melbourne City	144.96203	-37.81878
10008	1-7 JEFFCOTT STREET	Heritage Victoria	1-7 JEFFCOTT STREET MELBOURNE, MELBOURNE CITY	144.95326	-37.81166
9059	1-7 MANTON LANE	Heritage Victoria	1-7 MANTON LANE MELBOURNE, Melbourne City	144.95537	-37.81382
9746	1-9 COLLINS STREET	Heritage Victoria	1-9 COLLINS STREET MELBOURNE, Melbourne City	144.97373	-37.81372
14448	1-9 LITTLE GEORGE STREET	Heritage Victoria	9 LITTLE GEORGE STREET FITZROY, Yarra City	144.97970	-37.80748
9458	10 BOURKE STREET	Heritage Victoria	10 BOURKE STREET MELBOURNE, Melbourne City	144.97256	-37.81123
61020	10 Gordon Street, Coburg	Moreland City	10 Gordon Street,Coburg, Moreland City	144.9480150	-37.7525840
61021	10 Lochinvar Street, Pascoe Vale South	Moreland City	10 Lochinvar Street,Pascoe Vale South, Moreland City	144.9451620	-37.7490380
119341	10 MORELAND STREET	Heritage Victoria	10 MORELAND STREET FOOTSCRAY, MARIBYRNONG CITY	144.90781	-37.79949
61023	10 Selbourne Street, Coburg	Moreland City	10 Selbourne Street,Coburg, Moreland City	144.9530800	-37.7520730
61024	10 Somali Street, Pascoe Vale South	Moreland City	10 Somali Street,Pascoe Vale South, Moreland City	144.9384700	-37.7415310
61025	10 Woodlands Avenue, Pascoe Vale South	Moreland City	10 Woodlands Avenue,Pascoe Vale South, Moreland City	144.9440090	-37.7492790
34158	10, 12-16 FOREST STREET, BENDIGO	Heritage Victoria	10-16 FOREST STREET BENDIGO, GREATER BENDIGO CITY	144.27698	-36.75959
9015	10-12 EXPLORATION LANE	Heritage Victoria	10-12 EXPLORATION LANE MELBOURNE, Melbourne City	144.96841	-37.80904
9769	10-12 KING STREET	Heritage Victoria	10-12 KING STREET MELBOURNE, MELBOURNE CITY	144.95765	-37.81993
9001	10-14 BENNETTS LANE	Heritage Victoria	10-14 BENNETTS LANE MELBOURNE, Melbourne City	144.96793	-37.80905
8941	10-14 PARK STREET	Heritage Victoria	10-14 PARK STREET MELBOURNE, Melbourne City	144.95540	-37.81285
15008	10-16 Davies Street	Hobsons Bay City	10-16  Davies Street NEWPORT, Hobsons Bay City	144.8873240	-37.8449640
8988	10-16 SUTHERLAND STREET	Heritage Victoria	10-16 SUTHERLAND STREET MELBOURNE, Melbourne City	144.96097	-37.81112
9765	10-22 SPENCER STREET	Heritage Victoria	10-22 SPENCER STREET MELBOURNE, Melbourne City	144.95523	-37.82048
9474	10-26 CROSSLEY STREET	Heritage Victoria	10-26 CROSSLEY STREET MELBOURNE, Melbourne City	144.97121	-37.81137
61026	100 Balmoral Avenue, Pascoe Vale South	Moreland City	100 Balmoral Avenue,Pascoe Vale South, Moreland City	144.9415380	-37.7393320
61027	100 Clarendon Street, Coburg	Moreland City	100 Clarendon Street,Coburg, Moreland City	144.9534550	-37.7479380
9022	100 LITTLE LONSDALE STREET	Heritage Victoria	100 LITTLE LONSDALE STEET MELBOURNE, Melbourne City	144.96873	-37.80914
61028	100 Melville Road, Pascoe Vale South	Moreland City	100 Melville Road,Pascoe Vale South, Moreland City	144.9456200	-37.7480720
9855	100-102 FLINDERS STREET	Heritage Victoria	100-102 FLINDERS STREET MELBOURNE, Melbourne City	144.97138	-37.81594
61029	101 Melville Road, Pascoe Vale South	Moreland City	101 Melville Road,Pascoe Vale South, Moreland City	144.9449990	-37.7479440
61030	102 Balmoral Avenue, Pascoe Vale South	Moreland City	102 Balmoral Avenue,Pascoe Vale South, Moreland City	144.9415530	-37.7392150
9023	102 LITTLE LONSDALE STREET	Heritage Victoria	102 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96867	-37.80915
61031	102 Melville Road, Pascoe Vale South	Moreland City	102 Melville Road,Pascoe Vale South, Moreland City	144.9455320	-37.7479810
9289	102-106 LITTLE BOURKE STREET	Heritage Victoria	102-106 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96940	-37.81115
61032	103 Melville Road, Pascoe Vale South	Moreland City	103 Melville Road,Pascoe Vale South, Moreland City	144.9449110	-37.7478530
9842	103-105 FLINDERS LANE	Heritage Victoria	103-105 FLINDERS LANE MELBOURNE, MELBOURNE CITY	144.97098	-37.81557
9297	103-105 LONSDALE STREET	Heritage Victoria	103-105 LONSDALE STREET MELBOURNE, Melbourne City	144.96926	-37.81050
61033	104 Melville Road, Pascoe Vale South	Moreland City	104 Melville Road,Pascoe Vale South, Moreland City	144.9454790	-37.7478450
9925	104-106 FRANKLIN STREET	Heritage Victoria	104-106 FRANKLIN STREET MELBOURNE, MELBOURNE CITY	144.95935	-37.80809
9856	104-112 FLINDERS STREET	Heritage Victoria	104-112 FLINDERS STREET MELBOURNE, MELBOURNE CITY	144.97116	-37.81600
9628	105 ELIZABETH STREET	Heritage Victoria	105 ELIZABETH STREET MELBOURNE, MELBOURNE CITY	144.96346	-37.81582
9442	105 LITTLE BOURKE STREET	Heritage Victoria	105 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96935	-37.81153
61035	105 Melville Road, Pascoe Vale South	Moreland City	105 Melville Road,Pascoe Vale South, Moreland City	144.9448340	-37.7477610
9024	106 LITTLE LONSDALE STREET	Heritage Victoria	106 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96861	-37.80917
61037	106 Melville Road, Pascoe Vale South	Moreland City	106 Melville Road,Pascoe Vale South, Moreland City	144.9453780	-37.7477800
9076	106-112 HARDWARE STREET	Heritage Victoria	106-112 HARDWARE LANE MELBOURNE, Melbourne City	144.96069	-37.81214
9736	107 COLLINS STREET	Heritage Victoria	107 COLLINS STREET MELBOURNE, MELBOURNE CITY	144.97032	-37.81466
9443	107 LITTLE BOURKE STREET	Heritage Victoria	107 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96925	-37.81148
61039	107-109 Melville Road, Pascoe Vale South	Moreland City	107-109 Melville Road,Pascoe Vale South, Moreland City	144.9447120	-37.7476600
9298	107-111 LONSDALE STREET	Heritage Victoria	107-111 LONSDALE STREET MELBOURNE, Melbourne City	144.96913	-37.81054
9629	107-113 ELIZABETH STREET	Heritage Victoria	107-113 ELIZABETH STREET MELBOURNE, MELBOURNE CITY	144.96356	-37.81573
9924	108 FRANKLIN STREET	Heritage Victoria	108 FRANKLIN STREET MELBOURNE, MELBOURNE CITY	144.95927	-37.80822
61040	108 Melville Road, Pascoe Vale South	Moreland City	108 Melville Road,Pascoe Vale South, Moreland City	144.9451800	-37.7475690
9025	108-114 LITTLE LONSDALE STREET	Heritage Victoria	108-114 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96849	-37.80922
9444	109 LITTLE BOURKE STREET	Heritage Victoria	109 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96922	-37.81150
9109	109-111 LITTLE LONSDALE STREET	Heritage Victoria	109-111 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96866	-37.80946
9737	109-113 COLLINS STREET	Heritage Victoria	109-113 COLLINS STREET MELBOURNE, MELBOURNE CITY	144.97023	-37.81468
9747	11 COLLINS STREET	Heritage Victoria	11 COLLINS STREET MELBOURNE, MELBOURNE CITY	144.97347	-37.81379
15006	11 Cox's Garden	Hobsons Bay City	11 Cox's Garden WILLIAMSTOWN, Hobsons Bay City	144.89857	-37.85827
61043	11 Lochinvar Street, Pascoe Vale South	Moreland City	11 Lochinvar Street,Pascoe Vale South, Moreland City	144.9444890	-37.7487640
61044	11 Phillips Street, Coburg	Moreland City	11 Phillips Street,Coburg, Moreland City	144.9536720	-37.7499430
61045	11 Selbourne Street, Coburg	Moreland City	11 Selbourne Street,Coburg, Moreland City	144.9520070	-37.7522930
61046	11 Somali Street, Pascoe Vale South	Moreland City	11 Somali Street,Pascoe Vale South, Moreland City	144.9382360	-37.7417970
9223	11-13 HEFFERNAN LANE	Heritage Victoria	11-13 HEFFERNAN LANE MELBOURNE, Melbourne City	144.96661	-37.81182
9572	11-15 COROMANDEL PLACE	Heritage Victoria	11-15 COROMANDEL PLACE MELBOURNE, Melbourne City	144.96905	-37.81317
9791	11-15 ELIZABETH STREET	Heritage Victoria	11-15 ELIZABETH STREET MELBOURNE, MELBOURNE CITY	144.96451	-37.81783
9276	11-15 WARATAH PLACE	Heritage Victoria	11-15 WARATAH PLACE MELBOURNE, Melbourne City	144.96694	-37.81150
9766	11-17 HIGHLANDER LANE	Heritage Victoria	11-17 HIGHLANDER LANE MELBOURNE, Melbourne City	144.95798	-37.81970
10007	11-17 JEFFCOTT STREET	Heritage Victoria	11-17 JEFFCOTT STREET WEST MELBOURNE, MELBOURNE CITY	144.95303	-37.81173
9611	11-19 BANK PLACE	Heritage Victoria	11-19 BANK PLACE MELBOURNE, Melbourne City	144.96020	-37.81659
9482	11-19 LIVERPOOL STREET	Heritage Victoria	11-19 LIVERPOOL STREET MELBOURNE, Melbourne City	144.97133	-37.81131
9475	11-25 CROSSLEY STREET	Heritage Victoria	11-25 CROSSLEY STREET MELBOURNE, Melbourne City	144.97102	-37.81143
9320	11-35 PUNCH LANE	Heritage Victoria	11-35 PUNCH LANE MELBOURNE, Melbourne City	144.97087	-37.81037
61047	110 Melville Road, Pascoe Vale South	Moreland City	110 Melville Road,Pascoe Vale South, Moreland City	144.9451030	-37.7474780
9923	110-112 FRANKLIN STREET	Heritage Victoria	110-112 FRANKLIN ST MELBOURNE, MELBOURNE CITY	144.95916	-37.80814
10028	111-125 A'BECKETT STREET	Heritage Victoria	111-125 A'BECKETT STREET MELBOURNE, Melbourne City	144.96019	-37.80975
61049	112 Melville Road, Pascoe Vale South	Moreland City	112 Melville Road,Pascoe Vale South, Moreland City	144.9450150	-37.7473860
9445	113 LITTLE BOURKE STREET	Heritage Victoria	113 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96911	-37.81156
9299	113 LONSDALE STREET	Heritage Victoria	113 LONSDALE STREET MELBOURNE, Melbourne City	144.96902	-37.81057
61050	113 Melville Road, Pascoe Vale South	Moreland City	113 Melville Road,Pascoe Vale South, Moreland City	144.9444920	-37.7474130
9110	113-115 LITTLE LONSDALE STREET	Heritage Victoria	113-115 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96856	-37.80947
61051	114 Melville Road, Pascoe Vale South	Moreland City	114 Melville Road,Pascoe Vale South, Moreland City	144.9449380	-37.7473030
9446	115 LITTLE BOURKE STREET	Heritage Victoria	115 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96905	-37.81158
9300	115 LONSDALE STREET	Heritage Victoria	115 LONSDALE STREET MELBOURNE, Melbourne City	144.96893	-37.81060
61053	115 Melville Road, Pascoe Vale South	Moreland City	115 Melville Road,Pascoe Vale South, Moreland City	144.9443710	-37.7472840
9630	115-117 ELIZABETH STREET	Heritage Victoria	115-117 ELIZABETH STREET MELBOURNE, Melbourne City	144.96349	-37.81559
9077	115-123 HARDWARE STREET	Heritage Victoria	115-123 HARDWARE LANE MELBOURNE, Melbourne City	144.96040	-37.81211
9493	115-129 KING STREET	Heritage Victoria	115-129 KING STREET MELBOURNE, Melbourne City	144.95561	-37.81728
15020	116 Dover Road	Hobsons Bay City	116 Dover Road WILLIAMSTOWN, Hobsons Bay City	144.8972620	-37.8517460
9078	116 HARDWARE STREET	Heritage Victoria	116 HARDWARE LANE MELBOURNE, Melbourne City	144.96071	-37.81195
61055	116 Melville Road, Pascoe Vale South	Moreland City	116 Melville Road,Pascoe Vale South, Moreland City	144.9448490	-37.7472120
9292	116-118 LITTLE BOURKE STREET	Heritage Victoria	116-118 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96901	-37.81127
9026	116-118 LITTLE LONSDALE STREET	Heritage Victoria	116-118 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96828	-37.80925
9447	117 LITTLE BOURKE STREET	Heritage Victoria	117 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96899	-37.81160
9111	117-119 LITTLE LONSDALE STREET	Heritage Victoria	117-119 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96843	-37.80957
9301	117-121 LONSDALE STREET	Heritage Victoria	117-121 LONSDALE STREET MELBOURNE, Melbourne City	144.969	-37.8106
61057	118 Melville Road, Pascoe Vale South	Moreland City	118 Melville Road,Pascoe Vale South, Moreland City	144.9447950	-37.7471390
9963	118-120 A'BECKETT STREET	Heritage Victoria	118-120 A'BECKETT STREET MELBOURNE, MELBOURNE CITY	144.95982	-37.80930
9113	118-122 LONSDALE STREET	Heritage Victoria	118-122 LONSDALE STREET MELBOURNE, Melbourne City	144.96859	-37.81006
9656	119-121 SWANSTON STREET	Heritage Victoria	119-121 SWANSTON STREET MELBOURNE, MELBOURNE CITY	144.96592	-37.81489
9448	119-125 LITTLE BOURKE STREET	Heritage Victoria	119-125 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96885	-37.81160
9459	12 BOURKE STREET	Heritage Victoria	12 BOURKE STREET MELBOURNE, Melbourne City	144.97252	-37.81125
15007	12 Cox's Garden	Hobsons Bay City	12 Cox's Garden WILLIAMSTOWN, Hobsons Bay City	144.89883	-37.85821
9168	12 GOLDIE PLACE	Heritage Victoria	12 GOLDIE PLACE MELBOURNE, Melbourne City	144.96079	-37.81338
61059	12 Gordon Street, Coburg	Moreland City	12 Gordon Street,Coburg, Moreland City	144.9480300	-37.7524580
61060	12 Lochinvar Street, Pascoe Vale South	Moreland City	12 Lochinvar Street,Pascoe Vale South, Moreland City	144.9450520	-37.7489280
9506	12 MCKILLOP STREET	Heritage Victoria	12 MCKILLOP STREET MELBOURNE, Melbourne City	144.96191	-37.81534
61061	12 Phillips Street, Coburg	Moreland City	12 Phillips Street,Coburg, Moreland City	144.9541010	-37.7496260
61062	12 Selbourne Street, Coburg	Moreland City	12 Selbourne Street,Coburg, Moreland City	144.9527970	-37.7520360
61064	12 Somali Street, Pascoe Vale South	Moreland City	12 Somali Street,Pascoe Vale South, Moreland City	144.9382890	-37.7415100
9219	12-14 CELESTIAL AVENUE	Heritage Victoria	12-14 CELESTIAL AVENUE MELBOURNE, Melbourne City	144.96640	-37.81186
8959	12-14 GUILDFORD LANE	Heritage Victoria	12-14 GUILDFORD LANE MELBOURNE, Melbourne City	144.96038	-37.81113
10058	12-14 LITTLE LA TROBE STREET	Heritage Victoria	12-14 LITTLE LA TROBE STREET MELBOURNE, MELBOURNE CITY	144.96303	-37.80907
9596	12-18 MEYERS PLACE	Heritage Victoria	12-18 MEYERS PLACE MELBOURNE, Melbourne City	144.97249	-37.81223
61065	120 Melville Road, Pascoe Vale South	Moreland City	120 Melville Road,Pascoe Vale South, Moreland City	144.9447170	-37.7470650
9293	120-122 LITTLE BOURKE STREET	Heritage Victoria	120-122 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96892	-37.81132
9027	120-122 LITTLE LONSDALE STREET	Heritage Victoria	120-122 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96816	-37.80921
9498	120-138 KING STREET	Heritage Victoria	120-138 KING STREET MELBOURNE, Melbourne City	144.95642	-37.81703
9112	121 LITTLE LONSDALE STREET	Heritage Victoria	121 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96833	-37.80959
15016	121-123 Douglas Parade	Hobsons Bay City	121-123  Douglas Parade WILLIAMSTOWN, Hobsons Bay City	144.8969520	-37.8546420
9843	121-123 FLINDERS LANE	Heritage Victoria	121-123 FLINDERS LANE MELBOURNE, MELBOURNE CITY	144.97053	-37.81567
61066	122 Melville Road, Pascoe Vale South	Moreland City	122 Melville Road,Pascoe Vale South, Moreland City	144.9446410	-37.7469650
9575	122 RUSSELL STREET	Heritage Victoria	122 RUSSELL STREET MELBOURNE, Melbourne City	144.96872	-37.81342
61068	123 Melville Road, Pascoe Vale South	Moreland City	123 Melville Road,Pascoe Vale South, Moreland City	144.9442810	-37.7460120
9657	123 SWANSTON STREET	Heritage Victoria	123 SWANSTON STREET MELBOURNE, MELBOURNE CITY	144.96589	-37.81483
61069	124 Melville Road, Pascoe Vale South	Moreland City	124 Melville Road,Pascoe Vale South, Moreland City	144.9446100	-37.7468470
9964	124-126 A'BECKETT STREET	Heritage Victoria	124-126 A'BECKETT STREET MELBOURNE, Melbourne City	144.95959	-37.80936
9522	124-126 ELIZABETH STREET	Heritage Victoria	124-126 ELIZABETH STREET MELBOURNE, Melbourne City	144.96387	-37.81507
9294	124-126 LITTLE BOURKE STREET	Heritage Victoria	124-126 LITTLE BOURKE STREET MELBOURNE, Melbourne City	144.96877	-37.81131
9028	124-126 LITTLE LONSDALE STREET	Heritage Victoria	124-126 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96811	-37.80930
9429	124-128 BOURKE STREET	Heritage Victoria	124-128 BOURKE STREET MELBOURNE, Melbourne City	144.96927	-37.81207
9576	124-130 RUSSELL STREET	Heritage Victoria	124-130 RUSSELL STREET MELBOURNE, Melbourne City	144.96867	-37.81331
61071	125 Melville Road, Pascoe Vale South	Moreland City	125 Melville Road,Pascoe Vale South, Moreland City	144.9443090	-37.7458240
9844	125-127 FLINDERS LANE	Heritage Victoria	125-127 FLINDERS LANE MELBOURNE, MELBOURNE CITY	144.97041	-37.81568
9921	126 FRANKLIN STREET	Heritage Victoria	126 FRANKLIN STREET MELBOURNE, MELBOURNE CITY	144.95885	-37.80838
61072	126 Melville Road, Pascoe Vale South	Moreland City	126 Melville Road,Pascoe Vale South, Moreland City	144.9449760	-37.7467440
61074	127 Melville Road, Pascoe Vale South	Moreland City	127 Melville Road,Pascoe Vale South, Moreland City	144.9443480	-37.7456620
10029	127-141 A'BECKETT STREET	Heritage Victoria	127-141 A'BECKETT STREET MELBOURNE, Melbourne City	144.96000	-37.81009
9919	128-130 FRANKLIN STREET	Heritage Victoria	128-130 FRANKLIN STREET MELBOURNE, MELBOURNE CITY	144.95873	-37.80837
9029	128-130 LITTLE LONSDALE STREET	Heritage Victoria	128-130 LITTLE LONSDALE STREET MELBOURNE, Melbourne City	144.96805	-37.80933
9523	128-132 ELIZABETH STREET	Heritage Victoria	128-132 ELIZABETH STREET MELBOURNE, Melbourne City	144.96383	-37.81499
